focusing parameter	cooperativity
1.329	4.78943427429086
1.3296	4.78602441115658
1.3302	4.7826494956512
1.3308	4.77925102281439
1.3314	4.77585823504266
1.332	4.77250027971657
1.3326	4.76911879456589
1.3332	4.76574295079305
1.3338	4.76237273391546
1.3344	4.75900812949677
1.335	4.75564912314667
1.3356	4.75229570052071
1.3362	4.74894784732014
1.3368	4.74560554929171
1.3374	4.74226879222751
1.338	4.73893756196476
1.3386	4.73561184438569
1.3392	4.73229162541731
1.3398	4.72894803394357
1.3404	4.72563879334086
1.341	4.72233500935888
1.3416	4.71900788054276
1.3422	4.71571499123074
1.3428	4.71239877557902
1.3434	4.70911672555485
1.344	4.70581136770902
1.3446	4.70254010193984
1.3452	4.69924554689006
1.3458	4.695956384184
1.3464	4.69267260016137
1.347	4.68942276195774
1.3476	4.68614967167229
1.3482	4.68288191938361
1.3488	4.67961949160219
1.3494	4.67636237488085
1.35	4.67311055581453
1.3506	4.66986402104017
1.3512	4.66662275723653
1.3518	4.66338675112405
1.3524	4.66012761276753
1.353	4.65690210485424
1.3536	4.6536818150055
1.3542	4.65046673010687
1.3548	4.64722855021547
1.3554	4.64402385838223
1.356	4.64079609023535
1.3566	4.63760173935465
1.3572	4.63438433085777
1.3578	4.63120026914043
1.3584	4.62799316852218
1.359	4.62481934450024
1.3596	4.62162250030993
1.3602	4.61843077621178
1.3608	4.61524415942692
1.3614	4.61209067965388
1.362	4.60891421727756
1.3626	4.60574282414965
1.3632	4.60257648764846
1.3638	4.5994151951912
1.3644	4.5962589342339
1.365	4.59310769227122
1.3656	4.58996145683631
1.3662	4.58679234840033
1.3668	4.58365611053473
1.3674	4.58052484199147
1.368	4.57739853045633
1.3686	4.57424938347485
1.3692	4.57113297078801
1.3698	4.56802147835859
1.3704	4.5648871786981
1.371	4.56178551185074
1.3716	4.55866105661581
1.3722	4.5555691668566
1.3728	4.55245450756608
1.3734	4.54934473889501
1.374	4.54626743516507
1.3746	4.54316739023627
1.3752	4.54007219994041
1.3758	4.53698185234379
1.3764	4.53389633554898
1.377	4.53084311746016
1.3776	4.52776720548432
1.3782	4.52469608886749
1.3788	4.52162975585595
1.3794	4.51854079971555
1.38	4.51548401990091
1.3806	4.51243198861087
1.3812	4.50938469423348
1.3818	4.50634212519187
1.3824	4.50330426994411
1.383	4.50024384819041
1.3836	4.49721540695345
1.3842	4.49416441813761
1.3848	4.49114534503097
1.3854	4.48813092846411
1.386	4.48509399270057
1.3866	4.48208887599202
1.3872	4.47906125903555
1.3878	4.47603829490427
1.3884	4.47304705365452
1.389	4.47003334061998
1.3896	4.46702424665989
1.3902	4.46401976058073
1.3908	4.46104687003092
1.3914	4.45805154568968
1.392	4.45506079588063
1.3926	4.45207460954339
1.3932	4.44909297565055
1.3938	4.44611588320756
1.3944	4.44314332125263
1.395	4.44017527885661
1.3956	4.43718491005659
1.3962	4.43422589444875
1.3968	4.43127136577606
1.3974	4.42832131323873
1.398	4.42534897221097
1.3986	4.42240785987813
1.3992	4.41947119144251
1.3998	4.41651226297816
1.4004	4.41358447046534
1.401	4.41063443692102
1.4016	4.40771547777262
1.4022	4.40477429659437
1.4028	4.4018641285031
1.4034	4.39893175738766
1.404	4.39600378552421
1.4046	4.39308020240012
1.4052	4.39018751036915
1.4058	4.38727265338653
1.4064	4.38436215382039
1.407	4.38145600128113
1.4076	4.3785541854096
1.4082	4.37565669587706
1.4088	4.37276352238501
1.4094	4.36987465466513
1.41	4.36699008247911
1.4106	4.36410979561861
1.4112	4.3612337839051
1.4118	4.35833574188059
1.4124	4.35546826964338
1.413	4.35260504216643
1.4136	4.34974604938953
1.4142	4.34686506427416
1.4148	4.34401453031705
1.4154	4.3411420230351
1.416	4.33829990789205
1.4166	4.33543583843891
1.4172	4.33260210233632
1.4178	4.32974643093925
1.4184	4.32692103433408
1.419	4.32407372145055
1.4196	4.32123058273348
1.4202	4.31839160835448
1.4208	4.31558279222708
1.4214	4.31275209790417
1.422	4.3099255386324
1.4226	4.30710310469635
1.4232	4.30428478640862
1.4238	4.30147057410969
1.4244	4.29866045816789
1.425	4.29585442897921
1.4256	4.29305247696729
1.4262	4.29025459258325
1.4268	4.28746076630562
1.4274	4.28467098864026
1.428	4.28185947554396
1.4286	4.27907778564429
1.4292	4.27630011600994
1.4298	4.27350073941866
1.4304	4.2707311010172
1.431	4.26796545477685
1.4316	4.26517813004968
1.4322	4.26242045899279
1.4328	4.25964112844328
1.4334	4.25689139545156
1.434	4.25412002195906
1.4346	4.25135262250102
1.4352	4.24861473678021
1.4358	4.24585523906644
1.4364	4.24309968780836
1.437	4.24034807385628
1.4376	4.23762586258707
1.4382	4.23488207734141
1.4388	4.2321422021345
1.4394	4.22940622791982
1.44	4.22667414567644
1.4406	4.22394594640894
1.4412	4.22122162114728
1.4418	4.21850116094677
1.4424	4.21578455688789
1.443	4.2130464916677
1.4436	4.21033759155783
1.4442	4.20763252095563
1.4448	4.20493127104169
1.4454	4.20220859782779
1.446	4.1995149811513
1.4466	4.19682515882744
1.4472	4.19411394160068
1.4478	4.19143169998733
1.4484	4.1887280824132
1.449	4.18605338672027
1.4496	4.18335733400374
1.4502	4.18069014963562
1.4508	4.17800162717591
1.4514	4.1753168659624
1.452	4.17266089311933
1.4526	4.16998361059746
1.4532	4.16731006360905
1.4538	4.16464024362249
1.4544	4.16197414212988
1.455	4.15933669662642
1.4556	4.15667798880317
1.4562	4.15402297411677
1.4568	4.1513716441534
1.4574	4.14872399052258
1.458	4.14608000485706
1.4586	4.14343967881279
1.4592	4.14077818279373
1.4598	4.13814516876803
1.4604	4.13551578944502
1.461	4.1328900365725
1.4616	4.13024315143742
1.4622	4.12762464441859
1.4628	4.12500973920575
1.4634	4.12237373000923
1.464	4.11976602149157
1.4646	4.11716189033847
1.4652	4.11453668346468
1.4658	4.11193970025282
1.4664	4.10932166016969
1.467	4.10670720010628
1.4676	4.1041208870072
1.4682	4.10151354532162
1.4688	4.09890975951281
1.4694	4.09633404438482
1.47	4.0937373289375
1.4706	4.09114414542147
1.4712	4.08855448589052
1.4718	4.08596834242014
1.4724	4.08341014333762
1.473	4.08083099104015
1.4736	4.07825533118244
1.4742	4.0756831559259
1.4748	4.07311445745318
1.4754	4.07052487780855
1.476	4.06796312668049
1.4766	4.0654048289882
1.4772	4.0628499769989
1.4778	4.06029856300075
1.4784	4.05775057930279
1.479	4.05518177066499
1.4796	4.05264064158313
1.4802	4.05010291983017
1.4808	4.0475444012482
1.4814	4.04501348828596
1.482	4.04246179724029
1.4826	4.03993766270897
1.4832	4.03739276883045
1.4838	4.03487538253358
1.4844	4.0323372556162
1.485	4.02980250933924
1.4856	4.0272951975194
1.4862	4.02476717317562
1.4868	4.02224250701504
1.4874	4.01974520257056
1.488	4.01722721367644
1.4886	4.01471256068822
1.4892	4.01220123621238
1.4898	4.00969323287516
1.4904	4.00718854332248
1.491	4.00468716021986
1.4916	4.0021890762524
1.4922	3.99969428412468
1.4928	3.99720277656069
1.4934	3.99471454630379
1.494	3.99222958611663
1.4946	3.98974788878107
1.4952	3.98726944709813
1.4958	3.98477047553482
1.4964	3.98229854008889
1.497	3.97982983879135
1.4976	3.977340635529
1.4982	3.97487839756575
1.4988	3.97241937241704
1.4994	3.9699398731946
1.5	3.96748726881698
1.5006	3.96501420896221
1.5012	3.96256799715291
1.5018	3.96010134845181
1.5024	3.95766150115653
1.503	3.95520123554345
1.5036	3.95274415912864
1.5042	3.9503138144121
1.5048	3.94786307924172
1.5054	3.94541551239844
1.506	3.94297110695463
1.5066	3.94052985600081
1.5072	3.93811522129249
1.5078	3.93568024254436
1.5084	3.93324839768699
1.509	3.93081967988287
1.5096	3.92839408231232
1.5102	3.92597159817349
1.5108	3.92355222068224
1.5114	3.9211359430721
1.512	3.91872275859422
1.5126	3.91628933618603
1.5132	3.91388233372813
1.5138	3.91147840424057
1.5144	3.90907754104441
1.515	3.9066564768207
1.5156	3.90426174208991
1.5162	3.90187005369713
1.5168	3.89945819193369
1.5174	3.89707259219349
1.518	3.89466683752119
1.5186	3.89228730004959
1.5192	3.88988762607183
1.5198	3.88751412462101
1.5204	3.8851205050772
1.521	3.88275301353455
1.5216	3.88036542229924
1.5222	3.87798084331188
1.5228	3.87562232576848
1.5234	3.87324373613295
1.524	3.87086813931222
1.5246	3.86849552885518
1.5252	3.86614889158085
1.5258	3.86378221898535
1.5264	3.86141851351891
1.527	3.85905776879619
1.5276	3.85669997844821
1.5282	3.85434513612222
1.5288	3.85199323548172
1.5294	3.84964427020635
1.53	3.84729823399186
1.5306	3.84495512055006
1.5312	3.84261492360876
1.5318	3.84025481394697
1.5324	3.83792044661823
1.533	3.83558897704969
1.5336	3.83326039903268
1.5342	3.83091194481942
1.5348	3.82858914663006
1.5354	3.82626922144143
1.536	3.82392944742594
1.5366	3.82161526504692
1.5372	3.81928125208618
1.5378	3.81697278798117
1.5384	3.81464451152568
1.539	3.81234174128283
1.5396	3.81001917690672
1.5402	3.80772207623715
1.5408	3.80540519963742
1.5414	3.80309116542387
1.542	3.80080253137004
1.5426	3.79849414868829
1.5432	3.79618859031063
1.5438	3.79388585023367
1.5444	3.79158592246909
1.545	3.78931128957123
1.5456	3.78701695350966
1.5462	3.78472541190371
1.5468	3.78243665882469
1.5474	3.78015068835871
1.548	3.77786749460664
1.5486	3.77558707168404
1.5492	3.77330941372115
1.5498	3.77103451486279
1.5504	3.76874001522978
1.551	3.76647063192518
1.5516	3.76420399022866
1.5522	3.76194008434307
1.5528	3.75967890848561
1.5534	3.7573981769945
1.554	3.75514245866392
1.5546	3.75288945308091
1.5552	3.75061691892392
1.5558	3.74836933638107
1.5564	3.74610224330146
1.557	3.74386006093747
1.5576	3.74159838605904
1.5582	3.73936158112532
1.5588	3.73710530168445
1.5594	3.73487385154431
1.56	3.73262294488923
1.5606	3.73037472348335
1.5612	3.72815127060728
1.5618	3.72590838820016
1.5624	3.72366817418447
1.563	3.72145266820985
1.5636	3.71921775965374
1.5642	3.71698550275481
1.5648	3.71475589195642
1.5654	3.71252892171551
1.566	3.7103045865025
1.5666	3.70808288080134
1.5672	3.7058637991094
1.5678	3.70364733593744
1.5684	3.70143348580959
1.569	3.69922224326328
1.5696	3.6970136028492
1.5702	3.69480755913127
1.5708	3.6926041066866
1.5714	3.69040324010543
1.572	3.68820495399109
1.5726	3.68598742834973
1.5732	3.68379430130096
1.5738	3.68160373859036
1.5744	3.67939396308591
1.575	3.6772085272497
1.5756	3.67502563973957
1.5762	3.67282356613354
1.5768	3.670645773539
1.5774	3.6684488126434
1.578	3.66627609377545
1.5786	3.66408422438546
1.5792	3.66191655815683
1.5798	3.65972975916932
1.5804	3.65754549456763
1.581	3.65538537500664
1.5816	3.65320614932541
1.5822	3.6510294423207
1.5828	3.64887682249735
1.5834	3.64670512315641
1.584	3.64453592689495
1.5846	3.64236922853328
1.5852	3.64020502290406
1.5858	3.63806480854603
1.5864	3.63590555895928
1.587	3.63374878669275
1.5876	3.631594486628
1.5882	3.62944265365875
1.5888	3.62729328269082
1.5894	3.62514636864209
1.59	3.62300190644248
1.5906	3.62085989103388
1.5912	3.61869893882084
1.5918	3.6165618156925
1.5924	3.61442712423652
1.593	3.61229485944239
1.5936	3.61016501631143
1.5942	3.60801628033536
1.5948	3.60589127932714
1.5954	3.60376868504068
1.596	3.60162722425477
1.5966	3.59950944226619
1.5972	3.59737281133719
1.5978	3.59525982186926
1.5984	3.59314921444848
1.599	3.59101978437155
1.5996	3.58891393999448
1.6002	3.58678929047923
1.6008	3.58466703072859
1.6014	3.58256830108173
1.602	3.58045079256618
1.6026	3.57833565917994
1.6032	3.57624400054312
1.6038	3.57413358926979
1.6044	3.57202553859233
1.605	3.56994090754985
1.6056	3.56783755006561
1.6062	3.56573653874471
1.6068	3.56363786879348
1.6074	3.56154153542934
1.608	3.55944753388076
1.6086	3.55735585938724
1.6092	3.55526650719925
1.6098	3.55317947257824
1.6104	3.55109475079654
1.611	3.54901233713739
1.6116	3.54693222689487
1.6122	3.54485441537386
1.6128	3.54277889789005
1.6134	3.54070566976984
1.614	3.53861386381924
1.6146	3.53654521375068
1.6152	3.53447883907428
1.6158	3.53241473515913
1.6164	3.53033208803579
1.617	3.5282725250359
1.6176	3.52621521895316
1.6182	3.52413939559642
1.6188	3.52208660279122
1.6194	3.52001530999596
1.62	3.51796701213814
1.6206	3.5159209483286
1.6212	3.51385641039994
1.6218	3.51179412376965
1.6224	3.5097547611486
1.623	3.50769695028774
1.6236	3.50566202812099
1.6242	3.50360867493059
1.6248	3.50155755037125
1.6254	3.49952926168062
1.626	3.49748256778188
1.6266	3.49543808903335
1.6272	3.49339582095686
1.6278	3.4913763186331
1.6284	3.48933844547764
1.629	3.48730276963427
1.6296	3.4852692866649
1.6302	3.48323799214137
1.6308	3.48120888164549
1.6314	3.4791819507689
1.632	3.47715719511313
1.6326	3.47513461028952
1.6332	3.47311419191922
1.6338	3.47109593563314
1.6344	3.46907983707189
1.635	3.46706589188583
1.6356	3.46503370445749
1.6362	3.4630240658573
1.6368	3.46101656762733
1.6374	3.45901120545646
1.638	3.45700797504312
1.6386	3.45498654496817
1.6392	3.45298757797985
1.6398	3.45099072988759
1.6404	3.44897570764911
1.641	3.44698309730291
1.6416	3.44497232981458
1.6422	3.44298394018028
1.6428	3.44099764819032
1.6434	3.43899322450915
1.644	3.43699091544197
1.6446	3.4350109164284
1.6452	3.43301281118161
1.6458	3.43103698222536
1.6464	3.429043063971
1.647	3.4270512392549
1.6476	3.42508164031857
1.6482	3.42309397747725
1.6488	3.42110839563632
1.6494	3.41914498926744
1.65	3.41716354434769
1.6506	3.41518416797223
1.6512	3.41320685600261
1.6518	3.41123160430938
1.6524	3.40925840877206
1.653	3.4072872652791
1.6536	3.40533818055894
1.6542	3.40337111635639
1.6548	3.40140609193002
1.6554	3.39944310320368
1.656	3.39748214611006
1.6566	3.3955032681242
1.6572	3.3935463745627
1.6578	3.39159150047136
1.6584	3.38963864181779
1.659	3.38768779457823
1.6596	3.38573895473757
1.6602	3.38379211828928
1.6608	3.3818274195903
1.6614	3.37988459028444
1.662	3.3779437523899
1.6626	3.37598507733772
1.6632	3.37404822266167
1.6638	3.37211334749251
1.6644	3.37016066021964
1.665	3.36822974449776
1.6656	3.36628103336817
1.6662	3.36435406132177
1.6668	3.36240931054622
1.6674	3.36048626647039
1.668	3.35854546032653
1.6686	3.35662632858282
1.6692	3.35468945141476
1.6698	3.35277421643078
1.6704	3.35084125264866
1.671	3.34891024583268
1.6716	3.34700083299727
1.6722	3.34507371629289
1.6728	3.3431485449354
1.6734	3.34122531506381
1.674	3.33932361516695
1.6746	3.33740424459376
1.6752	3.33548680398441
1.6758	3.33357128951016
1.6764	3.33165769735022
1.677	3.32974602369182
1.6776	3.32783626473012
1.6782	3.32592841666818
1.6788	3.32402247571701
1.6794	3.32211843809543
1.68	3.32021630003017
1.6806	3.31831605775574
1.6812	3.31641770751447
1.6818	3.31452124555646
1.6824	3.31262666813956
1.683	3.31073397152936
1.6836	3.3088431519991
1.6842	3.30693481790794
1.6848	3.30504775330362
1.6854	3.30316255463308
1.686	3.30127921820018
1.6866	3.29937840004132
1.6872	3.29749878889326
1.6878	3.29562102892793
1.6884	3.29372581182818
1.689	3.29185175507003
1.6896	3.28996025756484
1.6902	3.28808988936262
1.6908	3.28620209678325
1.6914	3.2843354025454
1.692	3.28245130028279
1.6926	3.28058826547709
1.6932	3.27870783898148
1.6938	3.27684844913462
1.6944	3.27497168391519
1.695	3.27309674980348
1.6956	3.27124280623695
1.6962	3.26937151176323
1.6968	3.26750203759342
1.6974	3.26565350803538
1.698	3.26378765199604
1.6986	3.26192360552192
1.6992	3.26006136504397
1.6998	3.2582009270003
1.7004	3.25636135734259
1.701	3.25450450185523
1.7016	3.25264943817067
1.7022	3.25079616275542
1.7028	3.24894467208301
1.7034	3.24709496263403
1.704	3.24524703089604
1.7046	3.2434008733636
1.7052	3.24155648653821
1.7058	3.23971386692833
1.7064	3.23787301104932
1.707	3.23603391542341
1.7076	3.23417764618405
1.7082	3.23234207217777
1.7088	3.23050824802128
1.7094	3.2286761702642
1.71	3.22684583546293
1.7106	3.22499836732454
1.7112	3.22317151959455
1.7118	3.22134640451896
1.7124	3.21950418023726
1.713	3.21768253165738
1.7136	3.21586260549086
1.7142	3.21402559420992
1.7148	3.21220911408391
1.7154	3.2103755648974
1.716	3.20856251723412
1.7166	3.20673241654675
1.7172	3.20492278782111
1.7178	3.2030961220903
1.7184	3.20128989882959
1.719	3.19946665456513
1.7196	3.19766382334868
1.7202	3.1958439871124
1.7208	3.1940258555386
1.7214	3.19222809297665
1.722	3.19041334935981
1.7226	3.18860030038259
1.7232	3.1868075765358
1.7238	3.18499789555965
1.7244	3.18318989925772
1.725	3.18138358431732
1.7256	3.17957894743208
1.7262	3.17779456283915
1.7268	3.17599326093431
1.7274	3.17419362721383
1.728	3.17239565839641
1.7286	3.17059935120694
1.7292	3.16880470237652
1.7298	3.16701170864242
1.7304	3.16522036674806
1.731	3.16343067344301
1.7316	3.16164262548296
1.7322	3.15985621962966
1.7328	3.15807145265099
1.7334	3.15628832132084
1.734	3.15448839012856
1.7346	3.15270853154103
1.7352	3.15093029894956
1.7358	3.14915368915209
1.7364	3.14737869895255
1.737	3.14558694831918
1.7376	3.14381519879913
1.7382	3.14204505931405
1.7388	3.14025818301727
1.7394	3.13849126510818
1.74	3.13672594772417
1.7406	3.13494391711138
1.7412	3.13318180230559
1.7418	3.13140298998563
1.7424	3.12964406514436
1.743	3.1278867250914
1.7436	3.1261127110419
1.7442	3.12434029746048
1.7448	3.1225877148919
1.7454	3.12081848184843
1.746	3.11906905167965
1.7466	3.11730298668091
1.7472	3.1155566964815
1.7478	3.11379378707963
1.7484	3.1120324562821
1.749	3.11029085825641
1.7496	3.10853266445843
1.7502	3.10677603997639
1.7508	3.10502098172203
1.7514	3.10328560039912
1.752	3.10153365449745
1.7526	3.09978326560176
1.7532	3.09803443064588
1.7538	3.09628714656912
1.7544	3.09454141031626
1.755	3.09279721883753
1.7556	3.09105456908858
1.7562	3.08931345803049
1.7568	3.0875738826297
1.7574	3.08583583985806
1.758	3.08409932669276
1.7586	3.08236434011633
1.7592	3.0806308771166
1.7598	3.07889893468674
1.7604	3.07716850982518
1.761	3.07543959953561
1.7616	3.07371220082698
1.7622	3.07198631071347
1.7628	3.07024401710318
1.7634	3.06852114591942
1.764	3.066799774395
1.7646	3.06507989956489
1.7652	3.06334365205762
1.7658	3.06162677237968
1.7664	3.05991138052219
1.767	3.05817963906753
1.7676	3.05646722463224
1.7682	3.05475628918946
1.7688	3.05302902719056
1.7694	3.05132105153149
1.77	3.04959676466956
1.7706	3.04789173707934
1.7712	3.04617041362222
1.7718	3.04446832242602
1.7724	3.04274995068155
1.773	3.04105078424423
1.7736	3.03933535256
1.7742	3.03763909928591
1.7748	3.03592659604895
1.7754	3.03421555796351
1.776	3.0325236580181
1.7766	3.03081553102468
1.7772	3.02910886051327
1.7778	3.02742128799806
1.7784	3.02571751131075
1.779	3.02401518247948
1.7796	3.02231429863545
1.7802	3.02063245943716
1.7808	3.01893444652154
1.7814	3.01723787002452
1.782	3.0155427270963
1.7826	3.01384901489182
1.7832	3.01215673057071
1.7838	3.01046587129727
1.7844	3.00877643424045
1.785	3.00708841657387
1.7856	3.00540181547575
1.7862	3.00371662812893
1.7868	3.00203285172084
1.7874	3.0003504834435
1.788	2.99866952049346
1.7886	2.99698996007184
1.7892	2.99531179938428
1.7898	2.99363503564091
1.7904	2.99195966605638
1.791	2.99028568784979
1.7916	2.9885956929121
1.7922	2.98692449942665
1.7928	2.98525468899448
1.7934	2.98358625885245
1.794	2.98190184206787
1.7946	2.98023617448959
1.7952	2.97857187892972
1.7958	2.97689161925911
1.7964	2.97523006973287
1.797	2.9735698839925
1.7976	2.97189375663456
1.7982	2.97023630047582
1.7988	2.96856291768741
1.7994	2.96690818017955
1.8	2.9652547928198
1.8006	2.96358550125916
1.8012	2.96193481622658
1.8018	2.96026824193809
1.8024	2.95860302730698
1.803	2.95695638050725
1.8036	2.95529386685769
1.8042	2.95364989532449
1.8048	2.9519900718435
1.8054	2.95033159447825
1.806	2.94869162072181
1.8066	2.94703581735924
1.8072	2.94538135203535
1.8078	2.9437282220632
1.8084	2.94209354451167
1.809	2.94044306709662
1.8096	2.9387939170051
1.8102	2.93714609156635
1.8108	2.9354995881136
1.8114	2.93387147335966
1.812	2.93222759583416
1.8126	2.9305850323265
1.8132	2.92894378018576
1.8138	2.92730383676497
1.8144	2.92566519942108
1.815	2.92402786551493
1.8156	2.92239183241125
1.8162	2.92075709747862
1.8168	2.91912365808951
1.8174	2.91749151162019
1.818	2.91586065545077
1.8186	2.91423108696514
1.8192	2.91260280355103
1.8198	2.91097580259989
1.8204	2.90933316218057
1.821	2.90770872828347
1.8216	2.90608556903827
1.8222	2.9044636818514
1.8228	2.90284306413299
1.8234	2.90120684363294
1.824	2.89958876699535
1.8246	2.89797195207072
1.8252	2.89635639628383
1.8258	2.89472526699591
1.8264	2.89311223164049
1.827	2.89150044771093
1.8276	2.88987311220626
1.8282	2.88826383329322
1.8288	2.88663901741464
1.8294	2.88503223327199
1.83	2.88340992675628
1.8306	2.88180562716624
1.8312	2.88018581977854
1.8318	2.87858399455144
1.8324	2.87696667608496
1.833	2.87536731505897
1.8336	2.87375247533479
1.8342	2.87215556837569
1.8348	2.8705431972425
1.8354	2.86893206150631
1.836	2.86733882157728
1.8366	2.86573013924868
1.8372	2.86412268472914
1.8378	2.8625330891582
1.8384	2.86092807292369
1.839	2.85932427694061
1.8396	2.85773830314606
1.8402	2.85613693038545
1.8408	2.8545367703485
1.8414	2.85293782052999
1.842	2.85134007842799
1.8426	2.84974354154381
1.8432	2.84816475356474
1.8438	2.84657060993974
1.8444	2.84497766406335
1.845	2.84338591344973
1.8456	2.8417953556162
1.8462	2.84020598808328
1.8468	2.83861780837461
1.8474	2.83703081401697
1.848	2.83544500254025
1.8486	2.83386037147744
1.8492	2.83227691836464
1.8498	2.83069464074099
1.8504	2.8291135361487
1.851	2.82753360213302
1.8516	2.82593842509259
1.8522	2.82436083446818
1.8528	2.82278440706698
1.8534	2.82120914044624
1.854	2.81963503216623
1.8546	2.81804571656663
1.8552	2.81647392721462
1.8558	2.81490328889451
1.8564	2.81333379917828
1.857	2.81174913063781
1.8576	2.81018194038216
1.8582	2.80861589145644
1.8588	2.80703468504321
1.8594	2.80547092103457
1.86	2.80390829110762
1.8606	2.8023305249914
1.8612	2.80077016548913
1.8618	2.79919468398843
1.8624	2.79763658527254
1.863	2.79606337873193
1.8636	2.79450753118627
1.8642	2.79293658997245
1.8648	2.79138298400278
1.8654	2.78981429850438
1.866	2.7882629245381
1.8666	2.78669648516539
1.8672	2.785131169996
1.8678	2.78358313083604
1.8684	2.78202004744091
1.869	2.78047421643922
1.8696	2.77891335528175
1.8702	2.77735360638603
1.8708	2.77579496736883
1.8714	2.77425353357322
1.872	2.77269709776899
1.8726	2.77114176471585
1.8732	2.76958753204081
1.8738	2.76805045756585
1.8744	2.76649840916062
1.875	2.76494745403634
1.8756	2.76339758983001
1.8762	2.76184881418109
1.8768	2.76030112473148
1.8774	2.75875451912551
1.878	2.75720899500994
1.8786	2.75568053544198
1.8792	2.75413715793339
1.8798	2.75259485487648
1.8804	2.75105362392752
1.881	2.74951346274508
1.8816	2.74797436899011
1.8822	2.74643634032584
1.8828	2.74488345413596
1.8834	2.74334755792928
1.884	2.74181271981015
1.8846	2.74027893745092
1.8852	2.73874620852616
1.8858	2.73721453071266
1.8864	2.73568390168942
1.887	2.73413846370549
1.8876	2.7326099345401
1.8882	2.73108244720856
1.8888	2.72955599939853
1.8894	2.72803058879982
1.89	2.72649040381149
1.8906	2.72496706991257
1.8912	2.72344476630056
1.8918	2.72190770900544
1.8924	2.72038746824393
1.893	2.71886825086357
1.8936	2.7173343004676
1.8942	2.71581713212547
1.8948	2.71428524453747
1.8954	2.71277011604133
1.896	2.71125599945497
1.8966	2.70972718422512
1.8972	2.70821509373233
1.8978	2.70668831832231
1.8984	2.70517824477001
1.899	2.7036535000093
1.8996	2.70212977171409
1.9002	2.70062271099299
1.9008	2.69910099961358
1.9014	2.69759593301021
1.902	2.69607622941369
1.9026	2.69455753084783
1.9032	2.6930554428953
1.9038	2.69153873843411
1.9044	2.69002303216329
1.905	2.68852390241458
1.9056	2.68701017660223
1.9062	2.68549744215584
1.9068	2.68400125021104
1.9074	2.68249048260811
1.908	2.68098069956214
1.9086	2.6794718988048
1.9092	2.67796407806941
1.9098	2.67645723509095
1.9104	2.67496686673107
1.911	2.67346196344414
1.9116	2.67195803113476
1.9122	2.67045506754429
1.9128	2.66895307041567
1.9134	2.66745203749337
1.914	2.66595196652341
1.9146	2.6644528552533
1.9152	2.66295470143205
1.9158	2.66145750281017
1.9164	2.65996125713961
1.917	2.65846596217377
1.9176	2.6569716156675
1.9182	2.65547821537704
1.9188	2.65398575906002
1.9194	2.65249424447549
1.92	2.65100366938382
1.9206	2.64949868518961
1.9212	2.6480099913039
1.9218	2.64652223019447
1.9224	2.64503539962699
1.923	2.64354949736844
1.9236	2.64206452118704
1.9242	2.64056517605541
1.9248	2.63908205423724
1.9254	2.6375998518026
1.926	2.63610330045281
1.9266	2.63462293898804
1.9272	2.63314349022402
1.9278	2.63166495193738
1.9284	2.63017209137327
1.929	2.62869537623539
1.9296	2.62720435213111
1.9302	2.62572945123932
1.9308	2.62425544971334
1.9314	2.62276715913444
1.932	2.62129495852229
1.9326	2.61980848212303
1.9332	2.61833807354318
1.9338	2.61685340242386
1.9344	2.61538477700272
1.935	2.61390190227157
1.9356	2.61243505114327
1.9362	2.61095396391616
1.9368	2.60948887822221
1.9374	2.60800956962237
1.938	2.60653115141995
1.9386	2.60506870166914
1.9392	2.6035920487866
1.9398	2.60211627964344
1.9404	2.60065644592674
1.941	2.59918242881107
1.9416	2.59770928878408
1.9422	2.59625205121396
1.9428	2.5947806499361
1.9434	2.59331011910303
1.944	2.5918404564998
1.9446	2.59038665246269
1.9452	2.58891871092067
1.9458	2.58745163097292
1.9464	2.58598541040713
1.947	2.58452004701158
1.9476	2.58305553857517
1.9482	2.58159188288734
1.9488	2.5801440091487
1.9494	2.57868204360917
1.95	2.57722092419513
1.9506	2.57576064869818
1.9512	2.57430121491036
1.9518	2.57284262062422
1.9524	2.57138486363274
1.953	2.56992794172931
1.9536	2.56847185270775
1.9542	2.56701659436225
1.9548	2.56556216448736
1.9554	2.56410856087801
1.956	2.56265578132942
1.9566	2.56118900517876
1.9572	2.55973787579158
1.9578	2.55828756384761
1.9584	2.55683806714319
1.959	2.55538938347492
1.9596	2.55394151063957
1.9602	2.55249444643413
1.9608	2.55103343070562
1.9614	2.54958798576955
1.962	2.54814334285029
1.9626	2.54669949974535
1.9632	2.54524173078724
1.9638	2.54379948930214
1.9644	2.54235804101946
1.965	2.54090268609462
1.9656	2.53946282619368
1.9662	2.53802375288353
1.9668	2.53657079209838
1.9674	2.53513329393192
1.968	2.5336965757443
1.9686	2.53224598920479
1.9692	2.53081083292174
1.9698	2.52936182102346
1.9704	2.52792821781452
1.971	2.52648077170725
1.9716	2.52504871274066
1.9722	2.52360282357279
1.9728	2.5221723000151
1.9734	2.52072795893327
1.974	2.51929896194902
1.9746	2.51785616009778
1.9752	2.51642868084912
1.9758	2.51498740937056
1.9764	2.51356143901689
1.977	2.51212168905027
1.9776	2.51068270078131
1.9782	2.50925898142929
1.9788	2.50782150137045
1.9794	2.50638477634944
1.98	2.50496328807487
1.9806	2.50352805795381
1.9812	2.5020935762063
1.9818	2.50065984060831
1.9824	2.4992412989039
1.983	2.49780904044079
1.9836	2.49637752145602
1.9842	2.49494673972309
